"individual","assessment","group","width_0.1","width_0.2","width_0.3","width_0.4","width_0.5","width_0.6","width_0.7","width_0.8","width_0.9","thickness_0.1","thickness_0.2","thickness_0.3","thickness_0.4","thickness_0.5","thickness_0.6","thickness_0.7","thickness_0.8","thickness_0.9","max_length","PC1","PC2","pc1","pc2","assessment_stage"
"Iovita (181)","11","boxgrove",1.17177886143967,1.48369212397769,1.74498072086819,1.92248109942889,2.04923119282433,2.11266904928091,2.09244430692545,1.91104972331493,1.42540466774828,0.35738752795839,0.55423331225041,0.695429650185464,0.725201475888852,0.725201475888852,0.62684139350171,0.510266481042875,0.388541168356872,0.19684578429202,3.92058514853474,-0.898607028349715,0.250578376488881,-3.05929214198541,-0.617267479976733,"Boxgrove"
"Iovita (182)","11","boxgrove",0.778205175459856,1.16294399585076,1.39204178114969,1.63583091649001,1.60499362729422,1.52120929438489,1.49779040966545,1.33618555921014,1.12774293931594,0.512888121247,0.755804503119516,0.998720884992032,1.04075851035799,0.989702432491376,0.923809545672065,0.779805223484166,0.458922865154364,0.248880197235853,2.68371691350175,0.936529407633355,-0.125162373494483,4.38103987689583,3.55301432997335,"Boxgrove"
"Iovita (183)","11","boxgrove",0.9402488025605,1.40810152275218,1.70501024102871,1.99510391603952,2.10062350260376,2.20035030239212,2.17399880176467,1.94694427696177,1.50203553576468,0.400497375915478,0.580755270293771,0.670941009510132,0.679119061428996,0.594839693042926,0.564399166456043,0.552700008849891,0.44967927148309,0.25295168921264,3.37798977870854,-0.66665256416707,0.0136910665861429,-3.07967746837937,-0.66660844068853,"Boxgrove"
"Iovita (184)","11","boxgrove",0.9749345456787,1.34550581180848,1.61021518027324,1.8230314616473,1.96308817248998,1.99280379288718,1.89688351822269,1.7115978851578,1.31131099863082,0.373957972866225,0.608186980702972,0.725301484621346,0.787245443316978,0.772606130327181,0.770421158239152,0.646533240847887,0.469659750321911,0.207244602549585,3.20535405313907,-0.134665354192397,-0.0266360890801787,-0.51541510182895,0.379728174538229,"Boxgrove"
"Iovita (185)","11","boxgrove",0.718780974054713,1.18188286951105,1.51413909788765,1.80478418909137,1.9454393257708,2.04606549779343,1.96774795824752,1.89101259121768,1.53961207539652,0.260900247901436,0.492530304255409,0.704699638661609,0.794408820323292,0.789504085523447,0.818774277070909,0.66387958774677,0.557874029169473,0.391429480477957,2.802027525976,0.106324406644785,0.0314431350423676,0.721375405379853,-0.758300632178406,"Boxgrove"
"Iovita (186)","11","boxgrove",1.0102550784594,1.33227323317626,1.50699075577433,1.73424863123007,1.90271134991652,2.07106982187111,2.04469539871042,1.8110784726112,1.35969012365555,0.361110679164519,0.640491920550464,0.726495474335316,0.679167458070683,0.64914439929488,0.582530737636067,0.627669572531632,0.515812829245393,0.311697728262677,3.29002685751508,-0.247940162625405,0.101261691261184,-1.1593393637417,-0.254844809378284,"Boxgrove"
"Iovita (187)","11","boxgrove",1.21479500547743,1.5429590989013,1.76404049376853,1.90362838176864,2.00610041515601,2.00840574774065,1.96644869470015,1.78144575478258,1.37305608741314,0.472938979739433,0.589358275263885,0.617944399313453,0.723643898319318,0.665434250557091,0.655982386960057,0.515702899184553,0.375538678038282,0.226959992958066,3.42802955336357,-0.537180683713486,-0.135013912556867,-2.76471493856276,0.220706986482527,"Boxgrove"
"Iovita (188)","11","boxgrove",1.02575370972608,1.41807817865931,1.74678833137924,1.96813575588252,2.13259938909609,2.16874882134699,2.12163514688185,1.89583689138071,1.43664140062599,0.429776583427407,0.660242783633617,0.716258120094476,0.78334625562318,0.738620831937377,0.671532696408674,0.532688480646195,0.358129060047238,0.152196708756056,3.26321901940587,-0.573594393874966,-0.1413745467835,-2.58589786241183,0.774780822406317,"Boxgrove"
"Iovita (189)","11","boxgrove",0.815589308603757,1.30749690406297,1.65750056006387,1.92319581493575,2.0876428044641,2.06523006104185,2.07839103247003,1.5995141017912,1.39832063758219,0.456724800552192,0.701180071832053,0.820801574515908,0.800604044106324,0.717338096159719,0.644757293333023,0.511844512573184,0.376195292209466,0.225691113996119,3.47006603101423,-0.429704821696331,0.0863442062163388,-1.63402421644809,0.805849197091235,"Boxgrove"
"Iovita (190)","11","boxgrove",1.13961028539898,1.40127457572676,1.60749095691365,1.7558919901424,1.85657044089709,1.85906248175736,1.8829860740159,1.69060051960347,1.22259524604579,0.385394119039913,0.544635530010818,0.649924256356995,0.741132951842678,0.724436278078905,0.744995615176088,0.69104293055136,0.480465477859006,0.29032276022082,3.13997148393333,-0.0163819890134985,-0.1042137552613,-0.461590550467553,-0.0413751572253287,"Boxgrove"
"Iovita (191)","11","boxgrove",0.882415826349066,1.42192651195426,1.86478380050515,2.09800547872152,2.17123774543161,2.2010914397436,2.06798684687189,1.83822885694586,1.43858520325543,0.35708976898051,0.666512589584406,0.794009306176524,0.741394231670851,0.700489722337286,0.632535456831527,0.535552184701947,0.363852208023559,0.178462415721437,3.61048269883758,-0.787595450551273,0.0358732181327194,-3.05711387019666,0.51670565774824,"Boxgrove"
"Iovita (192)","11","boxgrove",0.989702243498658,1.378224219973,1.65188409187596,1.87797725450962,1.98424588234279,2.15042677757621,2.12355703340882,1.92312326610617,1.54198441753368,0.329456953259551,0.522870697311264,0.651288708849979,0.656372173962728,0.673801197206436,0.676342929762811,0.610136848413445,0.479177104318355,0.247032197502845,3.62862581143326,-0.656221907519105,0.279009284151949,-2.21025112126642,-1.58007646246407,"Boxgrove"
"Iovita (193)","11","boxgrove",1.15421615614392,1.63840245665021,1.97916292949407,2.19976348539424,2.32715853311022,2.3114114837823,2.23693219642051,1.96199722707354,1.41780190075004,0.424177274689074,0.526462162665938,0.56008424096069,0.529441334160409,0.535257811840092,0.535257811840092,0.552849110188402,0.41821893170013,0.206272159664854,4.01053229279603,-1.34719437624686,0.0650050093773192,-5.90569982663102,-1.91069909549963,"Boxgrove"
"Iovita (194)","11","boxgrove",0.987532891057572,1.33016783655071,1.62423942740598,1.7932164975194,1.88776876389865,1.84997126137328,1.87349230783644,1.8782901332344,1.54045301313922,0.587558081052265,0.636940576611727,0.612834429490284,0.58872828236884,0.690067716384228,0.680355045456656,0.56216471248259,0.44877220490648,0.243635914110898,3.54336958658885,-0.380912798301604,0.245248012164889,-1.37567632526067,-0.834745902801134,"Boxgrove"
"Iovita (195)","11","boxgrove",0.771854967635655,1.09848421793436,1.45747412340693,1.56166832083482,1.67653086612223,1.79494952736281,1.72667210106193,1.57767084262409,1.10559644984071,0.454649424612847,0.656281199157614,0.832131133041895,0.949482959496521,0.969752820429593,0.887250930316037,0.755141222655754,0.52417149149733,0.245549806566422,2.90001255981053,0.588540350428387,0.073080010314797,3.1578172867177,1.3136910523628,"Boxgrove"
"Iovita (196)","11","boxgrove",0.902628425665477,1.3731443799341,1.64841819990808,1.88514195883139,2.02717621418538,2.17961752024125,2.17214203311736,1.96209550275383,1.3790075070901,0.565205457837947,0.637761656393389,0.652859208820077,0.670888324824762,0.654324990609076,0.634683514636491,0.563593097870048,0.383888250538792,0.217668595666326,3.23791197189841,-0.485664785692061,-0.0311004591067977,-2.43242831188455,-0.359895535636633,"Boxgrove"
"Iovita (197)","11","boxgrove",1.27548015451757,1.5070182535764,1.70860378540585,1.83934911854995,2.00373166013021,1.99660009650417,1.85741574640259,1.63419780490748,1.19988558008153,0.393305733976205,0.563631245244837,0.714344956541853,0.719337051080082,0.681302045074526,0.619970597890567,0.526903692570721,0.455825775097838,0.279438434747071,3.51823805551395,-0.416496124660641,-0.0945404167052377,-2.1939278959948,0.407459593173721,"Boxgrove"
"Iovita (198)","11","boxgrove",1.07359358496273,1.41662995029571,1.62076576845606,1.84863529355627,1.92982272822487,2.03189063730504,1.98481230058826,1.82503127900405,1.42972888144832,0.4598892066052,0.641717934089828,0.728741526202656,0.677902110244044,0.647165014371108,0.633806698443207,0.534851406666623,0.395821167106337,0.243302919230501,3.50817908591953,-0.486137708816652,0.0950268799792321,-2.05185786235409,0.115812994818076,"Boxgrove"
"Iovita (199)","11","boxgrove",1.11849590807588,1.36418478947525,1.58420287597236,1.82383732461177,2.0071655485835,2.10004054712136,2.10004054712136,1.92652050422077,1.44240806073399,0.379491845394588,0.597935779374114,0.714059799710237,0.758983690789175,0.743968697544463,0.636684149037889,0.524313877012944,0.38942111512093,0.209725550805177,3.69683664323445,-0.664584277314575,0.256635834355644,-2.08301574897686,-0.341555706044895,"Boxgrove"
"Iovita (200)","11","boxgrove",1.16638317091271,1.45299867683084,1.63390759520575,1.78730042895516,1.85764698014706,1.98090907869569,1.93932368383181,1.74459446955902,1.37754733165865,0.406889432380736,0.616061478402657,0.703341004748708,0.73297371126848,0.770201355173572,0.704710583621471,0.608466541017337,0.405644360678225,0.216891490577492,3.13758069032881,-0.183585537810202,-0.153918535292749,-1.15556850197455,0.750686277066528,"Boxgrove"
"Iovita (201)","11","boxgrove",1.08506976819142,1.42969403963814,1.69191923361773,1.89505142613713,2.03132192519404,2.13155078758449,2.10849942279075,1.93236661886954,1.52482867776478,0.303233699303261,0.551449776557379,0.685300519088973,0.766808107309925,0.723379845460949,0.64072605678064,0.51986558612176,0.425367726028093,0.220579910622951,3.76208461882332,-0.78582083172764,0.26231062676701,-2.51954989460193,-0.710012974051884,"Boxgrove"
"Iovita (202)","11","boxgrove",0.996007350595411,1.31075395618897,1.69200661698922,1.80017031117153,1.97727617979886,2.11004467828841,2.05596283119725,1.87885696256992,1.5443777911458,0.333991947576448,0.57894373699156,0.703185818146913,0.772249798553859,0.730835771502075,0.650443836636846,0.539965829178116,0.437039791358241,0.271261877189187,3.16208277136564,-0.344171761715974,-0.0197700202069875,-1.4909050833958,0.0811742398777034,"Boxgrove"
"Iovita (203)","11","boxgrove",0.849545599999704,1.18512053211197,1.53855271825129,1.77776920041561,1.99187944424488,2.06684455025943,1.99011139929171,1.88119983017624,1.4600515223304,0.439359170863531,0.782006282788489,0.82019605377703,0.772812449031989,0.696256102559591,0.674332345140244,0.652585392216214,0.410186429136174,0.176804495317316,3.33453278168458,-0.283109764319436,0.195453193017883,-0.63379630403291,0.823061053063163,"Boxgrove"
"Iovita (204)","11","boxgrove",1.05349097374167,1.40218417360601,1.64962843953648,1.83419556349621,2.00800424111114,2.05139664136852,2.07554337649796,1.86073306448006,1.4456961121561,0.51509050333063,0.696310555094202,0.749266018769178,0.764088767066462,0.714719452173088,0.672881049721076,0.492975919177423,0.354909191085783,0.170102990540609,3.31001532541776,-0.451790867818962,-0.0454189895045076,-1.98220173985173,0.995226816775572,"Boxgrove"
"Iovita (205)","11","boxgrove",1.15268622654666,1.44656725665468,1.59614291331086,1.81649094442516,2.00647210564785,1.95075768320209,1.8114716270877,1.7962881921419,1.27942398931742,0.501931733745553,0.73482805820349,0.783891885177118,0.712743061918686,0.683003606694262,0.664934064279422,0.562790956462202,0.403553113931425,0.206921357236604,2.88610746903693,-0.0577563627048417,-0.381737112099162,-1.30561505465108,2.10971166746631,"Boxgrove"
"Iovita (206)","11","boxgrove",0.938471674651018,1.33366308986213,1.60681433023748,1.82901955423091,1.99912743943832,2.03971155418323,1.9874703000967,1.75058571545085,1.26976469643397,0.645460122804756,0.694391324979476,0.694391324979476,0.721015655574543,0.735838931527473,0.652799803130964,0.474776576395293,0.385693005377201,0.26106235513218,2.92867636545748,-0.0990284880585931,-0.268445661170871,-1.3916240461872,1.04444611097583,"Boxgrove"
"Iovita (207)","11","boxgrove",0.915356751042138,1.23936758042608,1.55971628525831,1.76043558806828,2.09490963045708,2.37654444717132,2.34131829672161,2.06317121767566,1.45769995846089,0.381209727143858,0.542866368068999,0.63110613107668,0.675923560114179,0.74428321841262,0.722659244869236,0.578964452935778,0.433351405284761,0.217460443617745,3.5348221268097,-0.701695813088009,0.328010425762,-2.19081474752141,-2.0160588245715,"Boxgrove"
"Iovita (208)","11","boxgrove",1.0748408440426,1.54830992054688,1.84630027868834,1.95924280248868,2.05709038277394,2.05992068468301,1.94010457053206,1.72513640172354,1.24358074833618,0.355674606574095,0.583581298395541,0.711349213148191,0.70582338561142,0.683585299182952,0.644769730144173,0.575225168949693,0.444626952287965,0.250144778249913,3.20497997132701,-0.384620371525828,-0.295003852118606,-2.46597331203015,0.667119595027828,"Boxgrove"
"Iovita (209)","11","boxgrove",0.814379904591276,1.22494028587643,1.38229718932435,1.63318349723129,1.87985676890133,1.96917313712345,1.70333055057554,1.38651022556125,1.02924475267278,0.525576270552311,0.762348907065656,0.933819481907172,0.959940306575904,0.85566765971282,0.790576249852835,0.681879914941014,0.456061172643588,0.225818742297426,2.89224937662654,0.473728230917475,-0.133513359843282,1.95110541929448,2.61625800617027,"Boxgrove"
"Iovita (210)","11","boxgrove",0.887344978877731,1.24235831814851,1.50858692771839,1.77355974196012,1.85468412015924,1.60741802004457,1.43499732148823,1.32222690101948,0.872149855406997,0.660297183546435,0.908819078989264,0.946367359301242,0.882949695229171,0.818150656296124,0.774197819810531,0.673231875426481,0.476448747503837,0.227801272528192,2.96116538380086,0.597791580292802,-0.250681516574923,2.06698278046156,3.81071256215684,"Boxgrove"
"Iovita (211)","11","boxgrove",0.800644454190302,1.12191251278023,1.42777384843463,1.67769109998709,1.89186980571371,2.05376668115093,2.08432755779352,1.98620441254023,1.52981181672891,0.721211431842399,0.731693054823124,0.736870724006374,0.723863408741137,0.7108560934759,0.674359839964702,0.520797749066373,0.369761350452556,0.221376928737476,3.28339996986559,-0.248703964955317,0.280394442050016,-0.560262960540606,0.00780762607183366,"Boxgrove"
"Iovita (212)","11","boxgrove",0.952798956359314,1.29568963863766,1.5571385632494,1.75106739817175,1.85367009116369,2.06583631113616,2.08282074606834,2.02796937423818,1.55992289684484,0.565498153233713,0.660165495478648,0.680351914045582,0.684667631118513,0.676036196972652,0.634410409720835,0.566890320031433,0.414726489040677,0.209521103056804,3.20476796835058,-0.335612356339493,0.102295989749996,-1.40167909537055,-0.133159184861957,"Boxgrove"
"Iovita (213)","11","boxgrove",0.985448726599476,1.45964159008775,1.74912954599022,2.05234453879006,2.18015850456785,2.30644724402372,2.36501593478586,2.14324802757713,1.61979035389049,0.452839694981248,0.478005929293106,0.418217057473419,0.459093122901164,0.493715760408993,0.534591825836738,0.547251204308763,0.531541373192876,0.408760654277449,3.59648366711278,-1.02262399942966,0.172573727061531,-4.6651944580057,-3.54892628262513,"Boxgrove"
"Iovita (214)","11","boxgrove",0.946954700769647,1.30213363586959,1.58847064744643,1.7373129381406,1.79840068895917,1.86156882757652,1.78705311914767,1.60378986669195,1.09201446819332,0.448418133717762,0.647378857746056,0.795464643786127,0.8656304504539,0.84028754454155,0.748750481395453,0.643407208312031,0.462035217491561,0.239811975349693,3.12814674470341,0.163803646420986,-0.0639055422831823,0.706782287114419,1.35799463403609,"Boxgrove"
"Iovita (215)","11","boxgrove",0.885831213284581,1.40769714361026,1.64379722842975,1.79107819910543,1.89931308578551,2.02492562523287,2.00111180477402,1.84524927717624,1.4705570480647,0.39593158249375,0.673437679462412,0.789610506295446,0.851504985596149,0.767512997221019,0.716560002996004,0.56069747539822,0.360532660190055,0.192441413978268,3.40044193038523,-0.360515138906225,0.127551251668148,-0.898917622440245,0.905539355716958,"Boxgrove"
"Iovita (216)","11","boxgrove",1.07703231072727,1.23589359350705,1.61430326626714,1.96885753187713,2.1329617612833,2.22287829592598,2.21239240267319,2.1620601150598,1.70684127422302,0.400036827593968,0.643178477393054,0.667558179205792,0.610803281975062,0.589176127141181,0.540547797181364,0.486414373263832,0.425596192397645,0.256773311027714,3.43806225025877,-0.808691684767601,0.154727523370179,-3.32622242051514,-0.829094292537564,"Boxgrove"
